,Label,data,1-hexadecanol,1-monostearin,"1,2,4-benzenetriol","1,5-anhydroglucitol",2-aminoadipic acid,2-hydroxybutanoic acid,2-hydroxyglutaric acid,2-hydroxyvaleric acid,2-ketoadipic acid,2-ketoglucose dimethylacetal NIST,2-oxogluconic acid NIST,3-hydroxybutanoic acid ,3-phosphoglycerate,4-hydroxybenzoate,5'-deoxy-5'-methylthioadenosine,abietic acid,adenine,adenosine,adenosine-5-monophosphate,adipic acid,alanine,alpha ketoglutaric acid,aminomalonate,arabinose,arachidic acid,arachidonic acid,arachidonic acid isomer,arginine + ornithine,asparagine,aspartic acid,azelaic acid,behenic acid,benzoic acid,benzylalcohol,beta-alanine,capric acid,cholesterol,citric acid,citrulline,conduritol-beta-epoxide,creatinine,cysteine,cysteine-glycine,cystine,cytidine-5'-diphosphate,cytidine-5-monophosphate NIST,dehydroascorbate,dihydroabietic acid,dodecanol,elaidic acid,erythronic acid lactone,ethanolamine,FAD,fructose,fucose 1 + rhamnose 2,fumaric acid,gluconic acid,glucose,glucose-6-phosphate,glucuronic acid,glutamic acid,glutamine,glutathione,glyceric acid,glycerol,glycerol-alpha-phosphate,glycerol-beta-phosphate,glycine,glycolic acid,guanine,guanosine,heptadecanoic acid,homoserine,hydroxycarbamate NIST,hydroxylamine,hypoxanthine,icosenoic acid,idonic acid NIST,inosine,inosine 5'-monophosphate,inositol-4-monophosphate,inositol allo-,inositol myo-,inulobiose,isoleucine,isothreonic acid,lactic acid,lauric acid,leucine,levoglucosan,lignoceric acid,linoleic acid,lysine,lyxitol,malate,maltose,maltotriose,mannitol,methanolphosphate,methionine,monopalmitin-1-glyceride,myristic acid,N-acetyl-D-mannosamine,N-acetylaspartate,N-methylalanine,nicotinamide,O-acetylserine,octadecanol,oleic acid,ornithine,oxalic acid,oxoproline,p-hydroquinone,palmitic acid,palmitic acid butyl ester NIST,palmitoleic acid,pantothenic acid,pelargonic acid,pentadecanoic acid,phenylalanine,phosphoethanolamine,phosphogluconic acid,phosphoric acid,phthalic acid,pimaric acid NIST,proline,"propane-1,3-diol NIST",pseudo uridine,putrescine,"pyrazine 2,5-dihydroxy  NIST",pyrogallol,pyrophosphate,pyruvate,ribonic acid,ribose,ribose-5-phosphate,ribulose-5-phosphate,salicylic acid,serine,sorbitol,spermidine,stearic acid,succinic acid,sucrose,taurine,threitol,threonic acid,threonine,tocopherol alpha,tocopherol beta NIST,tocopherol gamma-,trans-4-hydroxyproline,trehalose,tryptophan,tyrosine,uracil,urea,uric acid,uridine,uridine-5'-monophosphate,valine,xanthine
ERp_train_19,POS,data3,0.439202156,1.346785341,-0.09770287,1.388079404,0.405287513,0.683588659,0.824752997,0.638233504,-0.48102187,-0.593295772,1.212575078,0.592523404,-0.646841685,0.171766691,-0.905259735,-0.547817656,-0.686758812,0.349286762,-0.353526651,1.105592306,-0.413876348,1.275647062,0.321811833,-1.342526643,0.329368776,1.111449935,0.898961438,0.313594502,1.849864384,-0.203285491,0.936842329,1.079457902,0.487685024,0.307625538,1.486372797,-0.471719032,-1.500091578,-2.772394108,-0.111625951,-1.116609751,-1.093786778,-0.469762458,-0.632684549,-0.244488037,0.697687488,-0.330911281,-0.308077289,-0.614855691,1.193622783,0.364820267,-0.939200887,0.509887319,1.08531858,0.216452472,0.153026943,-0.596222344,0.497180073,-0.014656836,0.3818392,1.149535603,0.107629097,-0.925153605,-0.098644311,0.875558277,0.033293071,-0.480435535,0.220390949,-0.195191381,-0.139213244,1.08980287,0.406492377,0.494862389,-1.178900041,-0.806506313,-0.036462715,0.561658945,-0.729111137,0.65828142,0.373355482,-0.302389818,-0.682056009,-1.115957052,0.21957832,-0.170672496,0.415965578,-0.104336346,0.857183138,-0.152532139,0.459371352,-0.367454349,1.029975693,0.400604376,-0.309058221,0.326417128,-0.454735519,1.673836466,1.826415243,0.208691594,-0.008574848,0.566894012,1.609710614,-0.454696272,0.582401707,-2.62387238,-0.176744048,-2.556450705,0.49226626,-0.213415547,0.902383847,-0.2358696,0.416994704,2.437314196,-0.107044695,0.049646659,-0.508212862,-0.167344962,-1.432358914,0.424103449,0.030328794,1.09895794,0.176744994,0.553890961,-1.239579882,-0.130448805,-0.278443128,0.556728458,0.198221005,0.937286268,-0.134270386,-1.122477625,-2.335283175,-2.958680294,0.047683459,0.371622748,0.673304075,0.40548417,-0.287181066,-0.210471888,-0.865375724,0.38391259,-2.079972478,0.352499816,-0.510779965,0.75823773,-0.272463603,-0.191794437,-0.237280907,-0.056188182,0.106729231,0.653716064,0.479565611,0.85349151,1.525590957,0.350117492,-0.108048079,1.525240025,0.397715637,-1.493905955,-1.022994504,-0.11688049,-0.397588632,-0.424225207
ERp_train_20,POS,data3,-0.286626374,0.18564839,0.395337519,0.758905003,1.457314339,0.427357467,0.114811769,0.811693591,0.418035486,-0.841341068,-0.650305961,0.861986711,-1.451632723,-0.565786769,-0.517944392,-1.417294018,1.029573124,1.895863825,-1.4534579,0.006504181,0.975859329,-0.919896554,0.92574357,-0.23143154,-0.914607835,0.244925614,0.549222653,1.869832784,1.700979473,1.127091238,0.002712228,1.23004212,-0.402741908,0.077684319,-0.019571897,0.203181086,-0.540087685,0.458295837,1.900519028,-1.05866632,1.548131715,0.421075937,-0.513121441,1.317543543,0.273796083,0.289502489,-0.308077289,-1.332316597,-0.568516981,-0.101874365,-1.451506362,0.509887319,0.933614725,-0.87487488,1.685665006,0.327915618,-0.214475966,-0.751662753,2.055375032,-0.212229165,1.517227704,-0.499700959,0.71267798,0.127600127,0.033293071,-1.643440727,-0.442294252,1.038987779,-0.139213244,0.853857707,0.909761512,-0.982515493,1.368978382,-1.099940781,-1.335105585,0.561658945,-2.670545183,-0.111459952,0.373355482,0.576072965,-0.993270179,-1.663190771,-0.426711462,-0.516542746,-0.898628817,-0.693344546,0.601253482,-0.421761048,0.158107202,-0.52889623,-0.238384372,0.03383834,0.398697127,0.650735548,1.053416261,0.224791707,-0.688256582,-0.030826443,-0.641686999,1.207832938,0.690926287,-1.013700069,0.317901041,-0.301684023,1.16916717,1.821802545,1.713190203,-0.751190019,-0.544272727,2.046995821,-0.050824883,0.466008024,-0.16993823,-1.000768286,-0.746571072,-0.089657325,-0.676454233,0.05851028,-0.049416318,1.09895794,-0.054742665,-1.714302742,-0.35644268,-0.2720306,-1.614839533,-1.246554481,-0.156978291,0.11437859,0.384631329,0.426022868,0.004684613,0.771561594,-0.043815535,1.067118069,0.477687431,-0.080224184,-0.104459389,-1.763567027,-0.250902474,-0.253605319,0.870437715,-1.907707573,-3.04495626,-1.313091594,0.084888571,0.263066219,-0.237280907,-0.056188182,-0.621594738,-1.04913997,-0.264355493,1.383952489,0.345704054,-0.814447944,-0.108048079,0.441864285,0.099034789,0.079072248,0.452460549,0.03120411,-1.38103141,0.789798952
ERp_train_21,POS,data3,0.479252819,1.346785341,0.535484911,1.186739445,0.458397971,0.544071538,-1.31872102,0.525067789,1.69909168,-0.841341068,0.503461439,-0.791736584,0.828372562,-0.032428729,-1.739201124,0.276772472,-1.015176032,0.564918416,-0.731140815,0.678811328,-0.166055499,1.091206742,-1.02829481,0.142903704,-0.027958784,0.244925614,0.129642663,-0.215874423,-1.192588017,-0.203285491,0.135015076,-1.037023968,0.97800362,1.279297486,-1.533693453,-0.014419152,0.385220805,0.330933056,-0.793650563,-0.508081881,0.516631936,0.165203729,0.023736098,0.521882213,0.075044303,-0.821011919,0.845046947,-0.057105942,0.489713743,-0.101874365,0.951412074,1.063646628,-1.032076908,1.401789797,-1.757750513,-0.422539693,-0.214475966,0.804198263,-0.864736312,0.796353235,-0.431442191,0.957319172,-0.634744473,-1.177234698,0.458426653,-0.362981654,-0.77010504,-1.203304471,0.859991725,-1.100379244,-0.441091201,0.404773299,-0.593263627,-0.473441751,0.367069936,-1.402533825,-0.382636488,-1.578676472,-0.805519143,-0.761141143,-1.614896149,-0.768796757,0.872854653,0.127362523,-0.898628817,-0.289858092,0.526364023,0.464960301,0.017094238,0.140642805,0.557789015,0.706996323,0.596141702,0.976010991,0.077115816,1.16797562,0.703206333,-0.327194322,-1.310014265,-0.320229895,0.690926287,0.290902367,0.500199349,-0.636944369,0.5881065,1.235160466,-0.232951438,-0.005253842,0.984746601,-0.568858455,-1.170116251,-1.546897573,-0.107044695,0.571405281,-1.013848392,-0.167344962,-1.285180326,0.947219225,0.4415135,-0.179225136,0.31955278,0.091339082,0.72473516,-0.2720306,-0.146358867,0.88595842,0.879238302,-1.739884708,0.077849471,0.263552712,0.085336649,0.564552165,1.295999846,0.116831399,-0.162497699,2.968940463,0.794427955,0.110688096,0.037577664,-0.781652005,-1.821957774,0.788905133,-1.232307254,0.707667613,-1.029919013,-0.77552541,-0.866509741,0.194015866,0.27019112,0.450469789,0.734418786,-0.464885856,0.584032176,-0.081036007,0.786654762,-1.393553069,0.099034789,0.98533326,-2.657179244,-0.448882766,0.125003435,-0.18849186
ERp_train_22,POS,data3,-0.576521084,-0.038759274,0.132098947,0.305652787,0.075761412,0.308267655,0.363738363,0.811693591,0.293905423,-0.841341068,-0.650305961,0.513104609,0.513021072,-0.963409177,0.715163953,-0.034832401,0.815775097,-0.619488182,0.450767299,0.262764338,0.415409244,-0.919896554,1.152804078,1.342825319,-0.733268532,0.244925614,0.357048498,0.821812558,0.453075121,0.69129635,-0.212032253,-1.689039232,-1.039776545,0.611669788,0.660759263,-0.185927018,-1.500091578,0.103107375,0.834998464,-0.93871097,0.287497944,-0.077282916,-0.211542712,-1.007823721,0.347360415,0.545798451,-0.842685877,-0.094437643,-2.221635418,-0.729862535,-0.665235398,0.509887319,1.526178,0.265476981,-0.277771903,-0.516485866,1.643731255,-0.778600596,0.67156814,0.168564659,0.107629097,0.521316945,1.13251797,-0.243819471,-0.606564199,-0.112687046,-0.380517329,1.038987779,-0.19304947,0.908367575,0.129678032,-1.148946227,0.840989404,-0.999548938,-0.61083879,0.400475796,-0.204871345,0.912647514,0.222905689,0.611055211,-0.887781443,-1.563535338,-0.426711462,-1.070391096,0.415965578,0.3293033,0.857183138,-0.005235412,-0.133461076,-0.757375732,0.050950337,-1.246516516,-0.139550767,-0.119890007,-1.111634629,-1.276183796,-1.955972881,-1.072446492,-0.122262593,0.279286418,-0.16783616,-0.826081728,1.24200213,0.99460715,0.5881065,-0.173985439,0.968850669,-1.035684474,-0.544272727,0.937690214,0.191382362,0.466008024,-0.548268174,-0.427448793,-0.702606542,-0.204537885,0.338110939,-1.027527896,-1.419413031,0.820157304,1.490654571,-1.889883514,-0.35644268,-1.032882966,0.290809368,0.045680168,0.198221005,-0.556797314,1.48353973,0.779562924,-0.603128386,0.811690115,-0.134776058,0.947493274,-0.880665469,-0.34308879,-0.508011218,0.537099847,-0.865375724,-0.209973944,-0.333252966,-0.647532272,-0.435729425,2.859256648,0.23136801,-0.981517782,0.078438242,-0.056188182,0.412735316,0.902455632,0.952415183,0.741816046,-1.385693789,0.086809636,-0.358225344,0.685187099,-1.017845444,0.079072248,0.322055546,-0.662670015,-0.397588632,0.789798952
ERp_train_23,POS,data3,-0.222866522,0.091735114,0.218579392,0.036656449,2.332641018,1.534730261,-0.609549075,1.143065136,0.618238431,-0.841341068,0.219923165,0.441655839,0.94129221,0.171766691,-0.801901653,-1.343323319,-0.686758812,-0.284958968,-0.905201157,0.064874133,-0.65627728,-0.646059374,0.534141825,-0.35410865,-0.027958784,0.325890019,0.072179071,0.556960583,0.158242749,0.145781436,0.873831642,-0.778011436,-0.037436847,0.969004325,0.246570608,-0.362816507,0.994256804,-0.47938605,1.085575873,0.573855992,-0.022313929,0.000850442,-0.302971943,-0.351591243,0.771313753,-0.293385868,-0.325757986,-0.465519961,0.489713743,-0.729862535,-0.665235398,0.761828883,-0.112182302,-0.671786375,-0.211764428,0.048803917,0.278144561,0.870544864,-0.485964257,0.080716543,-0.185841386,0.190706946,0.553550862,0.62358378,-0.36370123,-0.595062305,-0.179977572,-0.195191381,0.472496313,0.798853029,1.26956497,0.013136053,0.495560353,-0.716835029,-0.131352643,0.090651277,-0.557107948,0.356161614,0.222905689,-0.761141143,-1.316644844,1.819725842,1.223056406,0.444952417,0.121478768,0.519574252,0.776967429,-0.081131515,0.459371352,-0.498883358,-1.232517762,-0.821074994,0.214406,0.038001932,-0.359872912,0.310101733,0.061028719,-0.200344945,-0.697428406,0.279286418,-0.2161015,-1.013700069,0.500199349,-0.301684023,0.5881065,0.744984084,1.321228033,-0.543733937,-1.369809195,1.058285743,0.69421618,-1.183266618,1.38647462,-0.866208572,-0.585511412,-0.654663499,0.015222015,-0.166583709,-0.140792454,1.09895794,0.972498858,0.401772166,0.72473516,0.082692958,-0.478529982,-0.528898223,0.525262388,0.937286268,0.297481507,-0.016659648,-0.149658679,-1.025357161,-0.834127931,0.586307568,-1.283352301,0.642894706,-1.185778024,-0.127528619,0.037577664,-0.688376518,0.066021751,-1.29160266,0.02816611,-0.493937371,-0.616601653,-0.091780813,0.673386313,-0.61496846,-1.250712034,-0.65284064,-0.853450065,1.260951522,0.345704054,0.539296801,0.786654762,-0.308893689,-0.211955598,0.635008288,0.805480685,-0.662670015,-0.156868686,-0.262107498
ERp_train_24,POS,data3,-0.079228484,-0.47480065,0.017865041,-0.206996292,1.108407059,-0.475419674,-1.059307059,0.691172798,1.073789909,-0.841341068,0.05860602,-0.238094865,0.903609548,0.102507653,-0.05323886,2.408550766,-0.467591192,-0.387537574,-1.13024318,0.064874133,0.68085548,-0.776817831,-0.368662564,3.198496227,0.727058219,0.476502113,0.187342093,0.969874375,-1.74818034,0.145781436,0.761891989,-0.530896537,-0.037436847,0.862051523,-1.533693453,0.091714476,-1.500091578,-0.106236139,1.166661507,-0.508081881,0.641909469,0.207483359,0.16049836,-0.746088801,0.144450589,-1.067289932,-0.416254024,0.990902735,-0.428321648,-1.029276734,1.411175076,0.761828883,0.83367416,0.72716518,-0.334726215,-0.86390346,1.172015287,0.197391094,0.600863836,-0.560171374,-1.50138135,0.593325371,1.9593061,1.404779026,-0.238743621,-0.812350874,-0.380517329,-0.195191381,0.420581403,-0.280817847,-0.318979975,0.494862389,0.794301748,-0.999548938,-0.454734472,0.243172323,0.037732966,-0.958643178,-0.397476462,-0.761141143,-0.682056009,-0.872976636,-1.557915013,-1.35938877,-1.304030706,-0.55948044,0.690884328,0.729316296,0.296877563,-0.621591725,-0.238384372,-0.567050078,0.991568576,1.357433235,-0.733291602,-0.397403605,-1.399471922,-0.117303074,-0.641686999,0.976483214,0.18675722,-0.164532197,0.317901041,1.942397791,0.308467754,0.310291112,0.49226626,-0.005253842,-0.615948354,1.753580688,1.069592895,-0.779145119,-0.312201907,-0.427448793,-0.434410677,-1.146605036,-0.453366891,-0.583224042,-0.409168936,0.55992993,-0.973070148,0.478768651,0.72473516,-0.431617611,1.641716308,1.172633631,0.443757548,-0.375649666,0.485561468,-0.908741761,-0.270698514,-0.252103533,-0.364860329,1.157724236,0.627281875,-1.514925903,-0.93120301,0.024891185,0.037577664,-0.640547184,-0.110806108,0.788905133,-0.366387155,-1.130878517,0.23136801,0.263066219,0.142634566,-0.056188182,-0.651092869,-0.399485131,-0.264355493,-1.542314612,0.077187843,0.00228794,0.333722762,-0.215691462,0.397715637,-0.393208664,-0.513626743,-0.990994852,0.807377442,-0.114463431
ERp_train_25,POS,data3,-0.002730343,-0.788419998,0.189469407,-0.797364514,1.708860864,1.214390832,-0.480672552,0.577961151,0.293905423,-0.841341068,-0.323440452,0.293823794,0.1566564,-0.318968529,0.134994105,-0.61009362,0.325775114,1.674582535,-0.662925122,-0.874750126,-0.166055499,1.359581308,0.875502232,-0.162678112,-0.81506552,-0.662455095,-0.371218326,2.037511138,-0.641483928,-1.037531977,0.330496824,-1.037023968,0.733897701,0.442447243,-0.123647955,-1.252606436,-0.540087685,0.570162975,2.30028809,-0.865700347,0.874718022,-0.320367043,-0.40385371,-0.411079757,0.417413314,-0.293385868,-0.842685877,-1.221499651,-0.633352888,0.110531527,1.411175076,0.200177761,-0.315491624,-0.195331367,0.098435731,0.989931679,-0.578529045,0.338258359,-0.24468622,-0.434572252,-0.431442191,-0.541339735,0.733580782,-0.303457981,-0.481351249,-0.242146544,0.077773879,1.038987779,0.08127963,0.087722499,0.685959736,-0.807721981,0.699479135,0.334575449,-0.539732809,-0.055014975,-0.907146275,1.20401915,0.054617979,0.611055211,-0.574518091,1.098668083,-1.950774327,-0.839808087,0.728743831,0.643777475,0.526364023,-0.78071926,-0.133461076,0.201133799,-0.710720173,0.03383834,1.168859125,-0.690528376,0.929771365,0.353061044,0.528093914,1.039924241,0.470707954,0.467834798,-0.558210592,-1.218704366,-0.33950414,-0.524179921,0.865352472,0.409764034,0.15056657,-0.543733937,0.053510386,1.829011078,0.191382362,-0.779145119,-0.386526361,-1.000768286,-0.964946086,-0.815051136,1.885884462,0.05851028,-0.577254126,0.30698428,0.490195013,-1.751907825,-1.239579882,-1.114543706,-0.766858651,0.045680168,0.198221005,1.335363981,-0.051492415,-0.016659648,-0.077776528,0.935470545,0.290043453,0.678520389,-1.137326677,-1.012006475,-0.765437628,-0.892401147,-0.865375724,0.151536154,0.125816535,-1.907707573,0.866965083,0.707667613,1.186225855,0.442833218,-0.366104762,0.194015866,-1.030856093,-1.130739055,-1.460995866,0.507924448,0.542774232,0.350117492,-0.358225344,-0.814092309,1.372134289,1.096971675,0.652064611,-0.990994852,6.281319624,0.608685077
ERp_train_26,POS,data3,0.228145899,-0.47480065,0.248920103,0.452822274,-0.363887863,0.544071538,1.38123139,0.691172798,0.811391172,-0.325376976,1.518245075,-0.682257578,0.673856748,-0.240534459,-0.905259735,-1.343323319,-0.116718887,1.249577935,-0.768335333,-0.813335503,0.130546892,-0.776817831,0.639586259,-0.35410865,-0.733268532,-0.58953573,-0.371218326,0.969874375,-0.729476839,-0.514590185,0.454941298,-0.778011436,-0.037436847,0.410985548,-0.293979136,-0.703595757,-0.540087685,1.376677027,1.484160263,0.685286511,1.160781852,-0.241267782,-0.40385371,0.105929532,0.850417891,0.210841054,0.102530293,-1.294637185,-0.962488253,-0.501662041,0.951412074,0.509887319,-0.315491624,-0.244688777,0.692431163,0.048803917,-0.054630743,0.67843045,0.637627191,-0.951523473,-0.185841386,-1.051020605,0.415670292,0.368286451,-0.74409884,1.298644863,1.324900428,-0.195191381,-0.024779787,0.205741646,0.738469488,-0.706785829,0.597454979,1.275594188,-0.61083879,0.243172323,-2.807109361,2.249527838,0.516262176,0.410951751,-0.466538824,1.917181763,-0.132521077,-0.312196735,0.728743831,-0.229794875,-1.321103513,0.544149918,-0.133461076,-0.241667441,-0.789826474,-0.65526749,0.596141702,0.485536853,0.308443154,-1.056676461,-0.730179706,0.340795628,0.412891698,0.094314198,-0.020213304,-0.916760356,1.101716766,1.669268801,-0.176744048,1.165309105,0.721699268,-0.818122261,-0.690756143,0.769861403,0.305092731,-0.779145119,-0.386526361,-1.140487329,0.037105079,-0.815051136,1.781567079,-0.056623969,1.954104724,0.30698428,1.309824475,0.478768651,0.72473516,0.154485255,-1.393651195,-0.919110499,-0.092015998,1.532708881,-0.915315735,-0.016659648,-0.077776528,1.059557339,-0.226004899,0.616316896,-2.519177811,0.346888022,-1.185778024,-1.996387348,-0.250902474,-0.298148102,0.125816535,-1.578370841,-2.033909505,-0.541223476,0.785783828,0.849065556,0.142634566,-0.922899488,-1.571475333,-0.975711004,-1.460995866,-1.053154499,-0.307066714,0.539296801,0.333722762,-0.004140328,1.938392113,0.635008288,1.122887111,-0.662670015,-0.156868686,-0.703124234
ERp_train_27,POS,data3,-1.715147395,1.070560566,0.535484911,-0.261883558,-0.363887863,0.070723932,0.91186671,1.004584618,1.006953331,-0.469763633,1.892209994,1.814962558,1.680075822,0.548530157,-0.707083671,-1.113576779,1.733665965,0.349286762,-2.383715237,-0.356949237,-0.166055499,-1.069975289,0.479714196,-0.606338105,-0.202438268,2.590851637,2.046685808,-0.313496484,-2.63458422,-0.203285491,1.775904485,0.608506604,0.602764191,0.410985548,0.036235657,-0.014419152,-1.010398173,-0.973463294,1.484160263,-0.580780517,1.548131715,-1.141560672,-0.048648856,0.300292545,0.347360415,-2.202774162,-0.582545561,-1.294637185,-1.157975892,1.054916351,1.003906106,0.509887319,-0.433444875,-0.511340466,-0.724808793,-0.225851565,1.59251182,-0.987829487,-0.752792592,-1.261930734,0.363166936,-0.040386861,-0.733197777,1.095201963,0.458426653,0.368660175,0.778604718,1.038987779,0.196587464,0.439357373,1.078493845,0.404773299,0.934405234,-3.231549611,-0.454734472,0.090651277,0.037732966,0.253232446,0.768611284,-1.250941555,-1.710684079,1.504611726,0.557741011,-0.040549501,-0.191938623,-0.55948044,-0.008121014,-0.78071926,0.017094238,-0.052299765,0.637338003,2.215481129,-0.631723989,0.326417128,0.538076182,2.598106174,0.619859811,-0.721249488,-0.868303131,-1.216552013,0.778085601,0.024878288,0.664604065,-0.248974529,-1.349054479,-0.173985439,0.770408874,0.173830911,2.04335735,-0.461013527,-1.490662778,0.466008024,0.770807006,0.965183509,-0.918368511,0.824286678,-0.242049438,0.558213379,0.184016426,-0.854438952,0.176744994,0.263735011,-0.35644268,3.198402734,-1.100079254,0.556728458,-0.500603839,1.436532538,0.297481507,-1.515947746,0.326098818,0.140906296,-0.700391993,0.283954664,0.037925137,0.802206551,-0.19110503,-0.379231232,-0.558904069,-2.875813632,0.008817417,0.003500675,0.670352393,-1.756742967,0.084888571,0.735721072,0.142634566,-0.61496846,-0.529685582,-0.353470452,-0.759115915,0.677469354,1.865787293,-1.012920314,-1.454890728,0.219820155,0.985352805,-1.550644071,0.652064611,-1.650251882,-0.397588632,0.01881746
ERp_train_28,POS,data3,-0.509264677,-1.181040625,0.509077454,-0.079312531,0.258985716,0.070723932,-0.545040893,-0.145707248,0.038976849,-0.841341068,0.503461439,-0.115476237,1.598360259,-0.754301449,-1.412454815,-0.034832401,-1.491989682,-1.911440689,-2.540103941,-0.66821032,0.68085548,-0.134371403,-0.264978327,0.536801096,-0.733268532,-0.142942457,0.015061221,2.037511138,0.677231997,1.395938844,1.310627033,-1.525289491,-0.486855344,0.149033488,0.720322128,-0.88259417,0.994256804,-2.830210822,1.900519028,0.158231989,0.874718022,0.668115402,0.931707735,1.163142867,0.482138059,-1.166145805,-0.905393198,-0.578199232,-1.09160048,0.022384524,-0.546330688,0.337799045,-0.208590493,-0.511340466,-0.915660076,-0.332541302,0.338100793,0.67843045,1.60268966,0.168564659,-0.641381908,0.129941987,0.867948525,0.554616955,-0.36370123,-1.110830614,-0.380517329,-0.195191381,-0.250602924,1.765305674,0.513451274,-0.982515493,0.194732902,-1.438040352,-1.030606763,1.565698416,-0.382636488,-0.57892011,0.054617979,-1.488413669,-1.111647701,1.615615465,-0.132521077,-0.574886222,-0.191938623,-1.14210308,-0.008121014,-0.600165092,0.017094238,-0.558909102,-0.62662089,0.632630079,0.804920029,-0.378801752,-0.144271041,1.613569252,1.159799336,0.092189667,-0.53297942,1.434391849,-1.460051386,-1.115998724,-0.33950414,0.500054484,0.865352472,0.358578556,0.49226626,-0.213415547,0.653102483,1.900827494,0.069977211,0.466008024,0.205768227,-1.000768286,-1.238155156,-0.575152184,0.171983442,0.05851028,-0.239767099,0.820157304,-1.380024548,-0.631388169,0.72473516,-0.883115088,0.229079261,0.281201111,-0.567807344,0.519904169,0.032707601,-0.016659648,0.326098818,0.431912671,0.333475254,0.616316896,0.673304075,-0.209270157,-0.765437628,-0.545480284,0.037577664,-0.449465522,0.587753336,-0.647532272,-1.077569909,-0.38913182,0.785783828,0.076725627,1.192056936,-0.61496846,0.461697269,0.824014136,1.24066516,-1.053154499,1.562676074,0.733255052,0.561022248,0.685187099,0.397715637,-0.025082999,1.466774503,-0.990994852,1.246979673,-0.34550998
ERp_train_29,POS,data3,-0.002730343,-0.383839122,0.669784196,0.376991733,-0.55074714,0.544071538,0.045482956,0.937969814,-0.285097302,-0.841341068,-0.650305961,-2.946900944,-0.059276023,-0.318968529,0.980703378,-0.452712647,-0.116718887,0.714027601,0.341807471,-0.490239052,-0.65627728,-0.220992996,-0.472572056,-0.417175827,-0.561543574,0.711835883,0.602484142,0.098966592,-0.134378279,0.515385347,-0.212032253,-0.62108868,0.602764191,0.760657919,0.6100249,-0.244417643,0.385220805,1.376677027,0.417036472,0.916483797,0.391976695,-0.72785048,-0.211542712,-0.911726362,1.015952442,0.068088393,-1.204772223,-0.465519961,-0.633352888,-0.974494514,1.173675248,0.509887319,0.262713926,-0.774282924,-0.4536917,-0.422539693,0.553233255,-1.519640785,-0.303753515,-0.951523473,0.363166936,0.67047327,0.553550862,0.62358378,0.033293071,-0.812350874,-0.50799841,1.038987779,0.08127963,-0.154595794,0.629914679,-0.807721981,1.286007439,-0.473441751,-0.036462715,-0.199680028,-0.325321334,0.832561439,0.516262176,-0.433510897,-0.148948628,-0.49180745,0.872854653,-0.040549501,0.121478768,0.587752943,0.776967429,-0.361005339,0.017094238,0.140642805,0.251230591,-0.122427295,-1.627289897,0.094681154,-0.034367522,-0.483376528,-0.016085579,0.29566768,0.229456635,-0.244015012,-0.442530881,-1.115998724,0.116755572,-0.000689217,0.308467754,-0.574119407,-0.035383338,0.066320437,-0.690756143,0.769861403,0.86523776,0.466008024,0.381966721,-1.272708049,-1.120267578,-0.575152184,0.647390201,0.177254662,-0.915035162,-0.854438952,-0.529931021,0.620626532,-0.35644268,0.00852662,-0.205569007,0.045680168,0.789299436,0.209235931,0.340223106,0.65501663,0.520695227,0.64663856,-0.784823897,1.036397741,-0.481648192,-0.020681991,-0.765437628,0.191781132,-2.168740771,-1.016428699,0.190902738,-0.998422541,-0.435729425,-0.143146089,0.23136801,0.618751574,0.219314141,0.194015866,1.128081956,1.676985511,1.050405921,0.797380763,-0.565131479,0.262191708,-1.194834846,-0.392742663,0.099034789,0.024955228,0.602837276,-0.662670015,-0.156868686,-1.202344917
